ID,BattingTeam,total_score,city,extras
1082608,Kolkata Knight Riders,169,Delhi,11
1082609,Kings XI Punjab,154,Hyderabad,10
1082609,Sunrisers Hyderabad,159,Hyderabad,11
1082610,Gujarat Lions,192,Rajkot,8
1082610,Royal Challengers Bangalore,213,Rajkot,4
1082611,Delhi Daredevils,176,Hyderabad,7
1082611,Sunrisers Hyderabad,191,Hyderabad,4
1082612,Mumbai Indians,199,Indore,8
1082612,Kings XI Punjab,198,Indore,12
1082613,Gujarat Lions,188,Kolkata,5
1082613,Kolkata Knight Riders,187,Kolkata,3
1082614,Mumbai Indians,142,Mumbai,16
1082614,Delhi Daredevils,128,Mumbai,8
1082615,Sunrisers Hyderabad,176,Pune,8
1082615,Rising Pune Supergiant,179,Pune,3
1082616,Gujarat Lions,162,Rajkot,7
1082616,Kings XI Punjab,188,Rajkot,5
1082617,Royal Challengers Bangalore,49,Kolkata,7
1082617,Kolkata Knight Riders,131,Kolkata,8
1082618,Mumbai Indians,157,Mumbai,6
1082618,Rising Pune Supergiant,160,Mumbai,4
1082620,Kolkata Knight Riders,184,Pune,13
1082620,Rising Pune Supergiant,182,Pune,7
1082621,Royal Challengers Bangalore,134,Bangalore,12
1082621,Gujarat Lions,135,Bangalore,8
1082622,Delhi Daredevils,160,Kolkata,7
1082622,Kolkata Knight Riders,161,Kolkata,10
1082623,Kings XI Punjab,181,Chandigarh,5
1082623,Sunrisers Hyderabad,207,Chandigarh,3
1082624,Royal Challengers Bangalore,96,Pune,4
1082624,Rising Pune Supergiant,157,Pune,4
1082625,Gujarat Lions,159,Rajkot,15
1082625,Mumbai Indians,164,Rajkot,1
1082626,Kings XI Punjab,68,Chandigarh,2
1082626,Delhi Daredevils,67,Chandigarh,5
1082627,Sunrisers Hyderabad,209,Hyderabad,8
1082627,Kolkata Knight Riders,161,Hyderabad,5
1082628,Mumbai Indians,165,Mumbai,7
1082628,Royal Challengers Bangalore,162,Mumbai,4
1082629,Gujarat Lions,161,Pune,7
1082629,Rising Pune Supergiant,167,Pune,7
1082630,Delhi Daredevils,189,Delhi,3
1082630,Sunrisers Hyderabad,185,Delhi,8
1082631,Rising Pune Supergiant,158,Kolkata,8
1082631,Kolkata Knight Riders,155,Kolkata,5
1082632,Delhi Daredevils,214,Delhi,12
1082632,Gujarat Lions,208,Delhi,5
1082633,Royal Challengers Bangalore,119,Bangalore,7
1082633,Kings XI Punjab,138,Bangalore,12
1082634,Sunrisers Hyderabad,136,Hyderabad,2
1082634,Rising Pune Supergiant,148,Hyderabad,7
1082635,Delhi Daredevils,66,Delhi,3
1082635,Mumbai Indians,212,Delhi,19
1082636,Royal Challengers Bangalore,158,Bangalore,3
1082636,Kolkata Knight Riders,159,Bangalore,6
1082637,Kings XI Punjab,189,Chandigarh,3
1082637,Gujarat Lions,192,Chandigarh,6
1082638,Mumbai Indians,138,Hyderabad,10
1082638,Sunrisers Hyderabad,140,Hyderabad,4
1082639,Kolkata Knight Riders,153,Chandigarh,4
1082639,Kings XI Punjab,167,Chandigarh,12
1082640,Delhi Daredevils,197,Kanpur,3
1082640,Gujarat Lions,195,Kanpur,11
1082641,Mumbai Indians,223,Mumbai,8
1082641,Kings XI Punjab,230,Mumbai,10
1082642,Delhi Daredevils,168,Delhi,7
1082642,Rising Pune Supergiant,161,Delhi,10
1082643,Gujarat Lions,154,Kanpur,6
1082643,Sunrisers Hyderabad,158,Kanpur,4
1082644,Kolkata Knight Riders,164,Kolkata,8
1082644,Mumbai Indians,173,Kolkata,17
1082645,Kings XI Punjab,73,Pune,3
1082645,Rising Pune Supergiant,78,Pune,1
1082646,Royal Challengers Bangalore,161,Delhi,9
1082646,Delhi Daredevils,151,Delhi,7
1082647,Rising Pune Supergiant,162,Mumbai,7
1082647,Mumbai Indians,142,Mumbai,9
1082648,Kolkata Knight Riders,48,Bangalore,4
1082648,Sunrisers Hyderabad,128,Bangalore,7
1082649,Kolkata Knight Riders,107,Bangalore,7
1082649,Mumbai Indians,111,Bangalore,8
1082650,Rising Pune Supergiant,128,Hyderabad,9
1082650,Mumbai Indians,129,Hyderabad,8
1136561,Mumbai Indians,165,Mumbai,4
1136561,Chennai Super Kings,169,Mumbai,7
1136562,Delhi Daredevils,166,Chandigarh,6
1136562,Kings XI Punjab,167,Chandigarh,1
1136563,Kolkata Knight Riders,177,Kolkata,13
1136563,Royal Challengers Bangalore,176,Kolkata,6
1136564,Rajasthan Royals,125,Hyderabad,8
1136564,Sunrisers Hyderabad,127,Hyderabad,8
1136565,Kolkata Knight Riders,202,Chennai,5
1136565,Chennai Super Kings,205,Chennai,7
1136566,Delhi Daredevils,60,Jaipur,3
1136566,Rajasthan Royals,153,Jaipur,3
1136567,Sunrisers Hyderabad,151,Hyderabad,4
1136567,Mumbai Indians,147,Hyderabad,8
1136568,Kings XI Punjab,155,Bengaluru,6
1136568,Royal Challengers Bangalore,159,Bengaluru,4
1136569,Delhi Daredevils,195,Mumbai,2
1136569,Mumbai Indians,194,Mumbai,10
1136570,Kolkata Knight Riders,138,Kolkata,7
1136570,Sunrisers Hyderabad,139,Kolkata,5
1136571,Royal Challengers Bangalore,198,Bengaluru,6
1136571,Rajasthan Royals,217,Bengaluru,14
1136572,Kings XI Punjab,197,Chandigarh,1
1136572,Chennai Super Kings,193,Chandigarh,13
1136573,Delhi Daredevils,129,Kolkata,8
1136573,Kolkata Knight Riders,200,Kolkata,6
1136574,Mumbai Indians,213,Mumbai,17
1136574,Royal Challengers Bangalore,167,Mumbai,7
1136575,Kolkata Knight Riders,163,Jaipur,3
1136575,Rajasthan Royals,160,Jaipur,5
1136576,Kings XI Punjab,193,Chandigarh,8
1136576,Sunrisers Hyderabad,178,Chandigarh,13
1136577,Rajasthan Royals,140,Pune,8
1136577,Chennai Super Kings,204,Pune,6
1136578,Kolkata Knight Riders,191,Kolkata,9
1136578,Kings XI Punjab,126,Kolkata,2
1136579,Delhi Daredevils,174,Bengaluru,12
1136579,Royal Challengers Bangalore,176,Bengaluru,4
1136580,Sunrisers Hyderabad,178,Hyderabad,2
1136580,Chennai Super Kings,182,Hyderabad,4
1136581,Mumbai Indians,167,Jaipur,5
1136581,Rajasthan Royals,168,Jaipur,6
1136582,Kings XI Punjab,143,Delhi,14
1136582,Delhi Daredevils,139,Delhi,9
1136583,Sunrisers Hyderabad,118,Mumbai,12
1136583,Mumbai Indians,87,Mumbai,2
1136584,Royal Challengers Bangalore,205,Bengaluru,8
1136584,Chennai Super Kings,207,Bengaluru,11
1136585,Kings XI Punjab,119,Hyderabad,2
1136585,Sunrisers Hyderabad,132,Hyderabad,8
1136586,Kolkata Knight Riders,164,Delhi,4
1136586,Delhi Daredevils,219,Delhi,4
1136587,Mumbai Indians,170,Pune,10
1136587,Chennai Super Kings,169,Pune,7
1136588,Sunrisers Hyderabad,151,Jaipur,1
1136588,Rajasthan Royals,140,Jaipur,1
1136589,Kolkata Knight Riders,176,Bengaluru,8
1136589,Royal Challengers Bangalore,175,Bengaluru,10
1136590,Delhi Daredevils,198,Pune,8
1136590,Chennai Super Kings,211,Pune,7
1136591,Royal Challengers Bangalore,167,Bengaluru,6
1136591,Mumbai Indians,153,Bengaluru,23
1136592,Delhi Daredevils,196,Delhi,7
1136592,Rajasthan Royals,146,Delhi,4
1136593,Chennai Super Kings,177,Kolkata,7
1136593,Kolkata Knight Riders,180,Kolkata,12
1136594,Mumbai Indians,176,Indore,6
1136594,Kings XI Punjab,174,Indore,10
1136595,Royal Challengers Bangalore,127,Pune,4
1136595,Chennai Super Kings,128,Pune,7
1136596,Delhi Daredevils,163,Hyderabad,3
1136596,Sunrisers Hyderabad,164,Hyderabad,6
1136597,Kolkata Knight Riders,168,Mumbai,9
1136597,Mumbai Indians,181,Mumbai,6
1136598,Kings XI Punjab,155,Indore,3
1136598,Rajasthan Royals,152,Indore,8
1136599,Royal Challengers Bangalore,141,Hyderabad,5
1136599,Sunrisers Hyderabad,146,Hyderabad,9
1136600,Kings XI Punjab,143,Jaipur,7
1136600,Rajasthan Royals,158,Jaipur,3
1136601,Kolkata Knight Riders,108,Kolkata,1
1136601,Mumbai Indians,210,Kolkata,7
1136602,Delhi Daredevils,187,Delhi,3
1136602,Sunrisers Hyderabad,191,Delhi,2
1136603,Chennai Super Kings,176,Jaipur,12
1136603,Rajasthan Royals,177,Jaipur,3
1136604,Kings XI Punjab,214,Indore,7
1136604,Kolkata Knight Riders,245,Indore,5
1136605,Delhi Daredevils,181,Delhi,7
1136605,Royal Challengers Bangalore,187,Delhi,11
1136606,Sunrisers Hyderabad,179,Pune,13
1136606,Chennai Super Kings,180,Pune,1
1136607,Mumbai Indians,168,Mumbai,9
1136607,Rajasthan Royals,171,Mumbai,10
1136608,Kings XI Punjab,88,Indore,5
1136608,Royal Challengers Bangalore,92,Indore,4
1136609,Kolkata Knight Riders,145,Kolkata,2
1136609,Rajasthan Royals,142,Kolkata,2
1136610,Mumbai Indians,186,Mumbai,11
1136610,Kings XI Punjab,183,Mumbai,9
1136611,Royal Challengers Bangalore,218,Bengaluru,4
1136611,Sunrisers Hyderabad,204,Bengaluru,5
1136612,Delhi Daredevils,162,Delhi,9
1136612,Chennai Super Kings,128,Delhi,2
1136613,Royal Challengers Bangalore,134,Jaipur,3
1136613,Rajasthan Royals,164,Jaipur,5
1136614,Kolkata Knight Riders,173,Hyderabad,7
1136614,Sunrisers Hyderabad,172,Hyderabad,11
1136615,Mumbai Indians,163,Delhi,7
1136615,Delhi Daredevils,174,Delhi,12
1136616,Kings XI Punjab,153,Pune,11
1136616,Chennai Super Kings,159,Pune,9
1136617,Sunrisers Hyderabad,139,Mumbai,9
1136617,Chennai Super Kings,140,Mumbai,5
1136618,Kolkata Knight Riders,169,Kolkata,10
1136618,Rajasthan Royals,144,Kolkata,1
1136619,Kolkata Knight Riders,160,Kolkata,3
1136619,Sunrisers Hyderabad,174,Kolkata,5
1136620,Sunrisers Hyderabad,178,Mumbai,8
1136620,Chennai Super Kings,181,Mumbai,6
1175356,Royal Challengers Bangalore,70,Chennai,4
1175356,Chennai Super Kings,71,Chennai,5
1175357,Kolkata Knight Riders,183,Kolkata,4
1175357,Sunrisers Hyderabad,181,Kolkata,8
1175358,Delhi Capitals,213,Mumbai,6
1175358,Mumbai Indians,176,Mumbai,9
1175359,Rajasthan Royals,170,Jaipur,5
1175359,Kings XI Punjab,184,Jaipur,16
1175360,Delhi Capitals,147,Delhi,7
1175360,Chennai Super Kings,150,Delhi,8
1175361,Kolkata Knight Riders,218,Kolkata,5
1175361,Kings XI Punjab,190,Kolkata,6
1175362,Royal Challengers Bangalore,181,Bengaluru,5
1175362,Mumbai Indians,187,Bengaluru,10
1175363,Rajasthan Royals,198,Hyderabad,5
1175363,Sunrisers Hyderabad,201,Hyderabad,6
1175364,Kings XI Punjab,177,Chandigarh,8
1175364,Mumbai Indians,176,Chandigarh,7
1175365,Kolkata Knight Riders,192,Delhi,8
1175365,Delhi Capitals,195,Delhi,4
1175366,Royal Challengers Bangalore,113,Hyderabad,8
1175366,Sunrisers Hyderabad,231,Hyderabad,2
1175367,Rajasthan Royals,167,Chennai,7
1175367,Chennai Super Kings,175,Chennai,7
1175368,Delhi Capitals,152,Chandigarh,11
1175368,Kings XI Punjab,166,Chandigarh,9
1175369,Royal Challengers Bangalore,158,Jaipur,5
1175369,Rajasthan Royals,164,Jaipur,10
1175370,Chennai Super Kings,133,Mumbai,14
1175370,Mumbai Indians,170,Mumbai,6
1175371,Delhi Capitals,129,Delhi,5
1175371,Sunrisers Hyderabad,131,Delhi,11
1175372,Royal Challengers Bangalore,205,Bengaluru,5
1175372,Kolkata Knight Riders,206,Bengaluru,13
1178393,Kings XI Punjab,138,Chennai,4
1178393,Chennai Super Kings,160,Chennai,5
1178394,Sunrisers Hyderabad,96,Hyderabad,6
1178394,Mumbai Indians,136,Hyderabad,6
1178395,Royal Challengers Bangalore,149,Bengaluru,5
1178395,Delhi Capitals,152,Bengaluru,12
1178396,Kolkata Knight Riders,140,Jaipur,11
1178396,Rajasthan Royals,139,Jaipur,11
1178397,Kings XI Punjab,151,Chandigarh,1
1178397,Sunrisers Hyderabad,150,Chandigarh,8
1178398,Kolkata Knight Riders,108,Chennai,4
1178398,Chennai Super Kings,111,Chennai,8
1178399,Mumbai Indians,198,Mumbai,12
1178399,Kings XI Punjab,197,Mumbai,7
1178400,Rajasthan Royals,151,Jaipur,7
1178400,Chennai Super Kings,155,Jaipur,9
1178401,Kolkata Knight Riders,178,Kolkata,5
1178401,Delhi Capitals,180,Kolkata,3
1178402,Rajasthan Royals,188,Mumbai,4
1178402,Mumbai Indians,187,Mumbai,4
1178403,Kings XI Punjab,173,Chandigarh,7
1178403,Royal Challengers Bangalore,174,Chandigarh,1
1178404,Kolkata Knight Riders,161,Kolkata,9
1178404,Chennai Super Kings,162,Kolkata,2
1178405,Sunrisers Hyderabad,116,Hyderabad,5
1178405,Delhi Capitals,155,Hyderabad,9
1178406,Royal Challengers Bangalore,171,Mumbai,8
1178406,Mumbai Indians,172,Mumbai,6
1178407,Rajasthan Royals,170,Chandigarh,10
1178407,Kings XI Punjab,182,Chandigarh,12
1178408,Sunrisers Hyderabad,137,Hyderabad,3
1178408,Chennai Super Kings,132,Hyderabad,7
1178409,Delhi Capitals,128,Delhi,8
1178409,Mumbai Indians,168,Delhi,6
1178410,Royal Challengers Bangalore,213,Kolkata,6
1178410,Kolkata Knight Riders,203,Kolkata,16
1178411,Rajasthan Royals,162,Jaipur,6
1178411,Mumbai Indians,161,Jaipur,9
1178412,Delhi Capitals,166,Delhi,11
1178412,Kings XI Punjab,163,Delhi,5
1178413,Kolkata Knight Riders,159,Hyderabad,5
1178413,Sunrisers Hyderabad,161,Hyderabad,6
1178414,Royal Challengers Bangalore,161,Bengaluru,4
1178414,Chennai Super Kings,160,Bengaluru,12
1178415,Delhi Capitals,193,Jaipur,1
1178415,Rajasthan Royals,191,Jaipur,5
1178416,Chennai Super Kings,176,Chennai,9
1178416,Sunrisers Hyderabad,175,Chennai,4
1178417,Royal Challengers Bangalore,202,Bengaluru,11
1178417,Kings XI Punjab,185,Bengaluru,4
1178418,Kolkata Knight Riders,175,Kolkata,10
1178418,Rajasthan Royals,177,Kolkata,5
1178419,Mumbai Indians,155,Chennai,4
1178419,Chennai Super Kings,109,Chennai,7
1178420,Sunrisers Hyderabad,160,Jaipur,9
1178420,Rajasthan Royals,161,Jaipur,5
1178421,Royal Challengers Bangalore,171,Delhi,5
1178421,Delhi Capitals,187,Delhi,5
1178422,Mumbai Indians,198,Kolkata,6
1178422,Kolkata Knight Riders,232,Kolkata,7
1178423,Sunrisers Hyderabad,212,Hyderabad,20
1178423,Kings XI Punjab,167,Hyderabad,7
1178424,Royal Challengers Bangalore,62,Bengaluru,3
1178424,Rajasthan Royals,41,Bengaluru,2
1178425,Delhi Capitals,99,Chennai,0
1178425,Chennai Super Kings,179,Chennai,7
1178426,Sunrisers Hyderabad,170,Mumbai,3
1178426,Mumbai Indians,171,Mumbai,8
1178427,Kings XI Punjab,183,Chandigarh,3
1178427,Kolkata Knight Riders,185,Chandigarh,7
1178428,Delhi Capitals,121,Delhi,5
1178428,Rajasthan Royals,115,Delhi,9
1178429,Sunrisers Hyderabad,175,Bengaluru,4
1178429,Royal Challengers Bangalore,178,Bengaluru,9
1178430,Kings XI Punjab,173,Chandigarh,14
1178430,Chennai Super Kings,170,Chandigarh,2
1178431,Kolkata Knight Riders,133,Mumbai,10
1178431,Mumbai Indians,134,Mumbai,3
1181764,Chennai Super Kings,131,Chennai,5
1181764,Mumbai Indians,132,Chennai,8
1181766,Sunrisers Hyderabad,162,Visakhapatnam,10
1181766,Delhi Capitals,165,Visakhapatnam,6
1181767,Delhi Capitals,147,Visakhapatnam,8
1181767,Chennai Super Kings,151,Visakhapatnam,11
1181768,Chennai Super Kings,148,Hyderabad,9
1181768,Mumbai Indians,149,Hyderabad,3
1216492,Chennai Super Kings,166,Abu Dhabi,4
1216492,Mumbai Indians,162,Abu Dhabi,5
1216493,Kings XI Punjab,159,NA,8
1216493,Delhi Capitals,160,NA,10
1216494,Royal Challengers Bangalore,85,Abu Dhabi,5
1216494,Kolkata Knight Riders,84,Abu Dhabi,3
1216495,Sunrisers Hyderabad,151,NA,8
1216495,Mumbai Indians,149,NA,1
1216496,Chennai Super Kings,200,NA,5
1216496,Rajasthan Royals,216,NA,9
1216497,Kolkata Knight Riders,194,Abu Dhabi,7
1216497,Delhi Capitals,135,Abu Dhabi,6
1216498,Sunrisers Hyderabad,114,NA,4
1216498,Kings XI Punjab,126,NA,7
1216499,Royal Challengers Bangalore,164,Abu Dhabi,3
1216499,Mumbai Indians,166,Abu Dhabi,8
1216500,Rajasthan Royals,138,NA,10
1216500,Delhi Capitals,184,NA,14
1216501,Kolkata Knight Riders,167,Abu Dhabi,10
1216501,Chennai Super Kings,157,Abu Dhabi,4
1216502,Royal Challengers Bangalore,120,NA,11
1216502,Sunrisers Hyderabad,121,NA,6
1216503,Kings XI Punjab,143,Abu Dhabi,7
1216503,Mumbai Indians,191,Abu Dhabi,6
1216504,Kolkata Knight Riders,174,NA,11
1216504,Rajasthan Royals,137,NA,7
1216505,Royal Challengers Bangalore,152,Abu Dhabi,4
1216505,Delhi Capitals,154,Abu Dhabi,6
1216506,Kings XI Punjab,153,Abu Dhabi,2
1216506,Chennai Super Kings,154,Abu Dhabi,14
1216507,Sunrisers Hyderabad,158,NA,3
1216507,Rajasthan Royals,163,NA,6
1216508,Kolkata Knight Riders,146,Abu Dhabi,5
1216508,Mumbai Indians,195,Abu Dhabi,14
1216509,Delhi Capitals,185,NA,4
1216509,Chennai Super Kings,179,NA,4
1216510,Royal Challengers Bangalore,109,NA,9
1216510,Kings XI Punjab,206,NA,11
1216511,Rajasthan Royals,136,Abu Dhabi,2
1216511,Mumbai Indians,193,Abu Dhabi,14
1216512,Kolkata Knight Riders,166,Abu Dhabi,5
1216512,Sunrisers Hyderabad,165,Abu Dhabi,10
1216513,Kings XI Punjab,178,NA,4
1216513,Chennai Super Kings,181,NA,11
1216514,Rajasthan Royals,154,Abu Dhabi,3
1216514,Royal Challengers Bangalore,158,Abu Dhabi,3
1216515,Kolkata Knight Riders,210,NA,13
1216515,Delhi Capitals,228,NA,2
1216516,Sunrisers Hyderabad,164,NA,8
1216516,Chennai Super Kings,157,NA,11
1216517,Kings XI Punjab,196,NA,4
1216517,Mumbai Indians,192,NA,9
1216518,Rajasthan Royals,154,NA,3
1216518,Sunrisers Hyderabad,156,NA,7
1216519,Royal Challengers Bangalore,137,NA,11
1216519,Delhi Capitals,196,NA,10
1216520,Kolkata Knight Riders,149,NA,6
1216520,Kings XI Punjab,150,NA,3
1216521,Chennai Super Kings,114,NA,12
1216521,Mumbai Indians,116,NA,2
1216522,Royal Challengers Bangalore,179,NA,13
1216522,Rajasthan Royals,177,NA,10
1216523,Kolkata Knight Riders,164,Abu Dhabi,9
1216523,Kings XI Punjab,162,Abu Dhabi,2
1216524,Delhi Capitals,131,NA,9
1216524,Sunrisers Hyderabad,219,NA,11
1216525,Royal Challengers Bangalore,169,NA,12
1216525,Chennai Super Kings,132,NA,5
1216526,Kolkata Knight Riders,148,Abu Dhabi,7
1216526,Mumbai Indians,149,Abu Dhabi,5
1216527,Kings XI Punjab,223,NA,10
1216527,Rajasthan Royals,226,NA,8
1216528,Sunrisers Hyderabad,147,NA,6
1216528,Chennai Super Kings,167,NA,5
1216529,Delhi Capitals,162,Abu Dhabi,5
1216529,Mumbai Indians,166,Abu Dhabi,4
1216530,Kolkata Knight Riders,191,NA,7
1216530,Rajasthan Royals,131,NA,5
1216531,Royal Challengers Bangalore,171,NA,12
1216531,Kings XI Punjab,177,NA,12
1216532,Delhi Capitals,147,Abu Dhabi,11
1216532,Sunrisers Hyderabad,162,Abu Dhabi,7
1216533,Chennai Super Kings,125,Abu Dhabi,5
1216533,Rajasthan Royals,126,Abu Dhabi,7
1216534,Royal Challengers Bangalore,163,NA,5
1216534,Sunrisers Hyderabad,153,NA,15
1216535,Delhi Capitals,110,NA,5
1216535,Mumbai Indians,111,NA,1
1216536,Kolkata Knight Riders,172,NA,2
1216536,Chennai Super Kings,178,NA,9
1216537,Kings XI Punjab,185,Abu Dhabi,11
1216537,Rajasthan Royals,186,Abu Dhabi,5
1216538,Sunrisers Hyderabad,174,NA,15
1216538,Mumbai Indians,208,NA,4
1216539,Chennai Super Kings,131,NA,5
1216539,Delhi Capitals,175,NA,8
1216540,Kolkata Knight Riders,112,NA,6
1216540,Royal Challengers Bangalore,194,NA,9
1216541,Mumbai Indians,195,Abu Dhabi,9
1216541,Rajasthan Royals,196,Abu Dhabi,11
1216542,Sunrisers Hyderabad,201,NA,11
1216542,Kings XI Punjab,132,NA,4
1216543,Rajasthan Royals,148,NA,5
1216543,Delhi Capitals,161,NA,10
1216544,Royal Challengers Bangalore,145,NA,9
1216544,Chennai Super Kings,150,NA,2
1216545,Kolkata Knight Riders,145,Abu Dhabi,7
1216545,Sunrisers Hyderabad,142,Abu Dhabi,7
1216546,Delhi Capitals,164,NA,4
1216546,Kings XI Punjab,167,NA,8
1216547,Royal Challengers Bangalore,212,NA,10
1216547,Mumbai Indians,208,NA,6
1237177,Delhi Capitals,143,NA,6
1237177,Mumbai Indians,200,NA,4
1237178,Royal Challengers Bangalore,131,Abu Dhabi,4
1237178,Sunrisers Hyderabad,132,Abu Dhabi,10
1237180,Sunrisers Hyderabad,172,Abu Dhabi,6
1237180,Delhi Capitals,189,Abu Dhabi,8
1237181,Delhi Capitals,156,NA,4
1237181,Mumbai Indians,157,NA,4
1254058,Mumbai Indians,159,Chennai,4
1254058,Royal Challengers Bangalore,160,Chennai,12
1254059,Chennai Super Kings,188,Mumbai,10
1254059,Delhi Capitals,190,Mumbai,4
1254060,Kolkata Knight Riders,187,Chennai,7
1254060,Sunrisers Hyderabad,177,Chennai,7
1254061,Rajasthan Royals,217,Mumbai,9
1254061,Punjab Kings,221,Mumbai,6
1254062,Kolkata Knight Riders,142,Chennai,12
1254062,Mumbai Indians,152,Chennai,7
1254063,Sunrisers Hyderabad,143,Chennai,12
1254063,Royal Challengers Bangalore,149,Chennai,10
1254064,Rajasthan Royals,150,Mumbai,3
1254064,Delhi Capitals,147,Mumbai,5
1254065,Chennai Super Kings,107,Mumbai,7
1254065,Punjab Kings,106,Mumbai,4
1254066,Sunrisers Hyderabad,137,Chennai,5
1254066,Mumbai Indians,150,Chennai,11
1254067,Kolkata Knight Riders,166,Chennai,4
1254067,Royal Challengers Bangalore,204,Chennai,8
1254068,Delhi Capitals,198,Mumbai,11
1254068,Punjab Kings,195,Mumbai,8
1254069,Chennai Super Kings,188,Mumbai,14
1254069,Rajasthan Royals,143,Mumbai,13
1254070,Mumbai Indians,137,Chennai,5
1254070,Delhi Capitals,138,Chennai,10
1254071,Punjab Kings,120,Chennai,11
1254071,Sunrisers Hyderabad,121,Chennai,5
1254072,Chennai Super Kings,220,Mumbai,13
1254072,Kolkata Knight Riders,202,Mumbai,14
1254073,Rajasthan Royals,177,Mumbai,13
1254073,Royal Challengers Bangalore,181,Mumbai,8
1254074,Mumbai Indians,131,Chennai,6
1254074,Punjab Kings,132,Chennai,4
1254075,Kolkata Knight Riders,133,Mumbai,9
1254075,Rajasthan Royals,134,Mumbai,14
1254076,Royal Challengers Bangalore,122,Mumbai,8
1254076,Chennai Super Kings,191,Mumbai,6
1254077,Delhi Capitals,167,Chennai,7
1254077,Sunrisers Hyderabad,166,Chennai,10
1254078,Kolkata Knight Riders,126,Ahmedabad,7
1254078,Punjab Kings,123,Ahmedabad,5
1254079,Royal Challengers Bangalore,171,Ahmedabad,2
1254079,Delhi Capitals,170,Ahmedabad,6
1254080,Chennai Super Kings,173,Delhi,3
1254080,Sunrisers Hyderabad,171,Delhi,8
1254081,Rajasthan Royals,171,Delhi,6
1254081,Mumbai Indians,172,Delhi,17
1254082,Kolkata Knight Riders,154,Ahmedabad,7
1254082,Delhi Capitals,156,Ahmedabad,6
1254083,Royal Challengers Bangalore,145,Ahmedabad,11
1254083,Punjab Kings,179,Ahmedabad,5
1254084,Chennai Super Kings,218,Delhi,10
1254084,Mumbai Indians,219,Delhi,8
1254085,Sunrisers Hyderabad,165,Delhi,8
1254085,Rajasthan Royals,220,Delhi,14
1254086,Delhi Capitals,167,Ahmedabad,5
1254086,Punjab Kings,166,Ahmedabad,5
1254087,Royal Challengers Bangalore,92,Abu Dhabi,6
1254087,Kolkata Knight Riders,94,Abu Dhabi,5
1254088,Sunrisers Hyderabad,193,Abu Dhabi,10
1254088,Mumbai Indians,235,Abu Dhabi,11
1254089,Chennai Super Kings,189,Abu Dhabi,5
1254089,Rajasthan Royals,190,Abu Dhabi,7
1254090,Punjab Kings,158,Sharjah,8
1254090,Royal Challengers Bangalore,164,Sharjah,10
1254091,Sunrisers Hyderabad,134,Sharjah,10
1254091,Chennai Super Kings,139,Sharjah,3
1254092,Kolkata Knight Riders,130,Sharjah,5
1254092,Delhi Capitals,127,Sharjah,6
1254093,Rajasthan Royals,90,Sharjah,3
1254093,Mumbai Indians,94,Sharjah,4
1254094,Chennai Super Kings,134,Dubai,9
1254094,Punjab Kings,139,Dubai,5
1254095,Sunrisers Hyderabad,141,Abu Dhabi,4
1254095,Royal Challengers Bangalore,137,Abu Dhabi,3
1254096,Kolkata Knight Riders,159,Abu Dhabi,7
1254096,Mumbai Indians,155,Abu Dhabi,9
1254097,Delhi Capitals,154,Abu Dhabi,9
1254097,Rajasthan Royals,121,Abu Dhabi,6
1254098,Chennai Super Kings,172,Abu Dhabi,5
1254098,Kolkata Knight Riders,171,Abu Dhabi,8
1254099,Punjab Kings,135,Abu Dhabi,6
1254099,Mumbai Indians,137,Abu Dhabi,2
1254100,Sunrisers Hyderabad,167,Dubai,17
1254100,Rajasthan Royals,164,Dubai,7
1254101,Delhi Capitals,164,Dubai,9
1254101,Royal Challengers Bangalore,166,Dubai,7
1254102,Kolkata Knight Riders,165,Dubai,8
1254102,Punjab Kings,168,Dubai,6
1254103,Rajasthan Royals,149,Dubai,4
1254103,Royal Challengers Bangalore,153,Dubai,8
1254104,Chennai Super Kings,156,Dubai,11
1254104,Mumbai Indians,136,Dubai,4
1254105,Sunrisers Hyderabad,134,Dubai,13
1254105,Delhi Capitals,139,Dubai,4
1254106,Kolkata Knight Riders,171,Sharjah,17
1254106,Rajasthan Royals,85,Sharjah,1
1254107,Sunrisers Hyderabad,120,Sharjah,7
1254107,Punjab Kings,125,Sharjah,7
1254108,Royal Challengers Bangalore,165,Dubai,11
1254108,Mumbai Indians,111,Dubai,7
1254109,Sunrisers Hyderabad,115,Dubai,3
1254109,Kolkata Knight Riders,119,Dubai,2
1254110,Chennai Super Kings,136,Dubai,15
1254110,Delhi Capitals,139,Dubai,8
1254111,Rajasthan Royals,185,Dubai,9
1254111,Punjab Kings,183,Dubai,9
1254112,Delhi Capitals,132,Sharjah,6
1254112,Mumbai Indians,129,Sharjah,6
1254113,Chennai Super Kings,157,Sharjah,5
1254113,Royal Challengers Bangalore,156,Sharjah,5
1254114,Chennai Super Kings,173,Dubai,4
1254114,Delhi Capitals,172,Dubai,6
1254115,Kolkata Knight Riders,139,Sharjah,5
1254115,Royal Challengers Bangalore,138,Sharjah,13
1254116,Kolkata Knight Riders,136,Sharjah,10
1254116,Delhi Capitals,135,Sharjah,6
1254117,Chennai Super Kings,192,Dubai,6
1254117,Kolkata Knight Riders,165,Dubai,9
1304047,Kolkata Knight Riders,133,Mumbai,4
1304047,Chennai Super Kings,131,Mumbai,6
1304048,Mumbai Indians,177,Mumbai,3
1304048,Delhi Capitals,179,Mumbai,11
1304049,Royal Challengers Bangalore,205,Mumbai,23
